return_id,order_item_id,return_reason,return_date
3698,73096,Damaged,2025-01-01
3699,50566,Damaged,2025-01-01
3700,94322,Defective,2025-01-01
3701,29339,Late Delivery,2025-01-01
3702,86973,Late Delivery,2025-01-01
3703,54209,Late Delivery,2025-01-01
3704,31449,Late Delivery,2025-01-01
3705,37042,Defective,2025-01-01
3706,49937,Damaged,2025-01-01
3707,20150,Late Delivery,2025-01-01
3708,48558,Defective,2025-01-01
3709,18597,Damaged,2025-01-01
3710,24115,Damaged,2025-01-01
3711,15970,Late Delivery,2025-01-01
3712,7795,Late Delivery,2025-01-01
3713,78151,Wrong Product,2025-01-01
3714,36152,No Longer Needed,2025-01-01
3715,84246,Defective,2025-01-01
3716,59030,Wrong Product,2025-01-01
3717,66806,Damaged,2025-01-01
3718,39361,Wrong Product,2025-01-01
3719,50515,Late Delivery,2025-01-01
3720,54106,Late Delivery,2025-01-01
3721,42438,Wrong Product,2025-01-01
3722,54351,Defective,2025-01-01
3723,37860,No Longer Needed,2025-01-01
3724,18843,Damaged,2025-01-01
3725,25950,Defective,2025-01-01
3726,99375,No Longer Needed,2025-01-01
3727,64375,Wrong Product,2025-01-01
3728,60638,Wrong Product,2025-01-01
3729,38002,Damaged,2025-01-01
3730,7925,Late Delivery,2025-01-01
3731,16695,Defective,2025-01-01
3732,89238,No Longer Needed,2025-01-01
3733,77988,Wrong Product,2025-01-01
3734,10948,Late Delivery,2025-01-01
3735,49088,Damaged,2025-01-01
3736,37445,Damaged,2025-01-01
3737,1911,Damaged,2025-01-01
3738,58418,Defective,2025-01-01
3739,29532,Defective,2025-01-01
3740,81886,No Longer Needed,2025-01-01
3741,26451,Wrong Product,2025-01-01
3742,38769,Defective,2025-01-01
3743,69493,Wrong Product,2025-01-01
3744,5223,No Longer Needed,2025-01-01
3745,17498,Defective,2025-01-01
3746,89373,Damaged,2025-01-01
3747,39400,Damaged,2025-01-01
3748,54696,No Longer Needed,2025-01-01
3749,60240,Defective,2025-01-01
3750,19292,Defective,2025-01-01
3751,66661,Damaged,2025-01-01
3752,94997,Damaged,2025-01-01
3753,59299,No Longer Needed,2025-01-01
3754,81820,Wrong Product,2025-01-01
3755,73185,Wrong Product,2025-01-01
3756,14442,No Longer Needed,2025-01-01
3757,98864,Defective,2025-01-01
3758,42573,Late Delivery,2025-01-01
3759,59971,Late Delivery,2025-01-01
3760,3290,Wrong Product,2025-01-01
3761,95764,Wrong Product,2025-01-01
3762,32590,No Longer Needed,2025-01-01
3763,2806,Damaged,2025-01-01
3764,41902,Defective,2025-01-01
3765,16324,Wrong Product,2025-01-01
3766,47576,Defective,2025-01-01
3767,72034,No Longer Needed,2025-01-01
3768,7702,Wrong Product,2025-01-01
3769,27602,Late Delivery,2025-01-01
3770,58535,Wrong Product,2025-01-01
3771,62200,Defective,2025-01-01
3772,14754,Damaged,2025-01-01
3773,69146,Damaged,2025-01-01
3774,33230,Wrong Product,2025-01-01
3775,45516,Damaged,2025-01-01
3776,11555,No Longer Needed,2025-01-01
3777,21551,No Longer Needed,2025-01-01
3778,30241,No Longer Needed,2025-01-01
3779,43824,Damaged,2025-01-01
3780,36085,Late Delivery,2025-01-01
3781,37907,Late Delivery,2025-01-01
3782,5020,Damaged,2025-01-01
3783,52900,Damaged,2025-01-01
3784,9510,Wrong Product,2025-01-01
3785,20777,Defective,2025-01-01
3786,41484,Late Delivery,2025-01-01
3787,53069,No Longer Needed,2025-01-01
3788,44834,Wrong Product,2025-01-01
3789,89222,Damaged,2025-01-01
3790,59296,Wrong Product,2025-01-01
3791,23159,Wrong Product,2025-01-01
3792,41196,Defective,2025-01-01
3793,43645,No Longer Needed,2025-01-01
3794,59111,No Longer Needed,2025-01-01
3795,64544,Defective,2025-01-01
3796,12828,Wrong Product,2025-01-01
3797,76124,No Longer Needed,2025-01-01
3798,39302,Damaged,2025-01-01
3799,66439,Damaged,2025-01-01
3800,47074,Defective,2025-01-01
3801,98330,Late Delivery,2025-01-01
3802,22333,No Longer Needed,2025-01-01
3803,48152,No Longer Needed,2025-01-01
3804,31371,Defective,2025-01-01
3805,17135,Defective,2025-01-01
3806,39088,Late Delivery,2025-01-01
3807,66947,No Longer Needed,2025-01-01
3808,56091,Defective,2025-01-01
3809,98406,Damaged,2025-01-01
3810,23081,Defective,2025-01-01
3811,96142,Defective,2025-01-01
3812,37855,Damaged,2025-01-01
3813,73702,Damaged,2025-01-01
3814,45297,Wrong Product,2025-01-01
3815,79279,Late Delivery,2025-01-01
3816,12001,Damaged,2025-01-01
3817,19922,Wrong Product,2025-01-01
3818,74036,Damaged,2025-01-01
3819,55329,Wrong Product,2025-01-01
3820,49996,Wrong Product,2025-01-01
3821,27520,Late Delivery,2025-01-01
3822,16436,Damaged,2025-01-01
3823,48383,Wrong Product,2025-01-01
3824,45399,Wrong Product,2025-01-01
3825,43322,Defective,2025-01-01
3826,84736,Wrong Product,2025-01-01
3827,4625,Damaged,2025-01-01
3828,84914,Wrong Product,2025-01-01
3829,99772,Defective,2025-01-01
3830,22125,Damaged,2025-01-01
3831,7317,Damaged,2025-01-01
3832,11751,Defective,2025-01-01
3833,71944,No Longer Needed,2025-01-01
3834,84490,Damaged,2025-01-01
3835,21518,No Longer Needed,2025-01-01
3836,74637,No Longer Needed,2025-01-01
3837,75249,No Longer Needed,2025-01-01
3838,16559,No Longer Needed,2025-01-01
3839,38062,Late Delivery,2025-01-01
3840,881,Late Delivery,2025-01-01
3841,21584,Damaged,2025-01-01
3842,92796,Late Delivery,2025-01-01
3843,42671,Damaged,2025-01-01
3844,78080,Late Delivery,2025-01-01
3845,69573,Late Delivery,2025-01-01
3846,70587,Damaged,2025-01-01
3847,19851,No Longer Needed,2025-01-01
3848,74104,No Longer Needed,2025-01-01
3849,31225,Wrong Product,2025-01-01
3850,92945,Late Delivery,2025-01-01
3851,60805,Late Delivery,2025-01-01
3852,48159,Defective,2025-01-01
3853,31169,Wrong Product,2025-01-01
3854,42949,No Longer Needed,2025-01-01
3855,38229,Wrong Product,2025-01-01
3856,16401,No Longer Needed,2025-01-01
3857,492,Damaged,2025-01-01
3858,29787,No Longer Needed,2025-01-01
3859,10824,Defective,2025-01-01
3860,54496,Damaged,2025-01-01
3861,62080,No Longer Needed,2025-01-01
3862,77670,Wrong Product,2025-01-01
3863,51044,Wrong Product,2025-01-01
3864,424,Late Delivery,2025-01-01
3865,46883,Wrong Product,2025-01-01
3866,26192,Defective,2025-01-01
3867,58963,Late Delivery,2025-01-01
3868,80657,Defective,2025-01-01
3869,5179,No Longer Needed,2025-01-01
3870,22163,No Longer Needed,2025-01-01
3871,79453,Damaged,2025-01-01
3872,19079,Defective,2025-01-01
3873,13958,Defective,2025-01-01
3874,51816,Damaged,2025-01-01
3875,3086,Late Delivery,2025-01-01
3876,88889,Damaged,2025-01-01
3877,64868,Late Delivery,2025-01-01
3878,5269,Wrong Product,2025-01-01
3879,22200,Damaged,2025-01-01
3880,98746,Damaged,2025-01-01
3881,85933,No Longer Needed,2025-01-01
3882,78163,Wrong Product,2025-01-01
3883,78458,Defective,2025-01-01
3884,9673,Defective,2025-01-01
3885,71105,Late Delivery,2025-01-01
3886,76780,Damaged,2025-01-01
3887,13645,Late Delivery,2025-01-01
3888,51699,Wrong Product,2025-01-01
3889,20926,Defective,2025-01-01
3890,80891,Late Delivery,2025-01-01
3891,35615,No Longer Needed,2025-01-01
3892,46713,Damaged,2025-01-01
3893,7113,No Longer Needed,2025-01-01
3894,65591,No Longer Needed,2025-01-01
3895,60695,No Longer Needed,2025-01-01
3896,1867,No Longer Needed,2025-01-01
3897,64479,Damaged,2025-01-01
3898,71489,Late Delivery,2025-01-01
3899,77021,Late Delivery,2025-01-01
3900,1249,Late Delivery,2025-01-01
3901,68780,Wrong Product,2025-01-01
3902,48643,Defective,2025-01-01
3903,43276,Damaged,2025-01-01
3904,21147,No Longer Needed,2025-01-01
3905,52986,Defective,2025-01-01
3906,23638,Defective,2025-01-01
3907,54595,No Longer Needed,2025-01-01
3908,68756,Late Delivery,2025-01-01
3909,72603,No Longer Needed,2025-01-01
3910,80794,Wrong Product,2025-01-01
3911,99409,Late Delivery,2025-01-01
3912,45848,Late Delivery,2025-01-01
3913,5347,Wrong Product,2025-01-01
3914,11070,Defective,2025-01-01
3915,45726,No Longer Needed,2025-01-01
3916,89070,Damaged,2025-01-01
3917,15344,No Longer Needed,2025-01-01
3918,69665,Defective,2025-01-01
3919,56103,Wrong Product,2025-01-01
3920,27174,Wrong Product,2025-01-01
3921,93762,Defective,2025-01-01
3922,89796,Late Delivery,2025-01-01
3923,17079,Late Delivery,2025-01-01
3924,40599,Damaged,2025-01-01
3925,84844,Defective,2025-01-01
3926,17278,Wrong Product,2025-01-01
3927,94478,Defective,2025-01-01
3928,28160,Defective,2025-01-01
3929,79427,Wrong Product,2025-01-01
3930,51680,Damaged,2025-01-01
3931,9431,Defective,2025-01-01
3932,35020,Damaged,2025-01-01
3933,75133,Defective,2025-01-01
3934,68445,Damaged,2025-01-01
3935,33116,Wrong Product,2025-01-01
3936,53851,No Longer Needed,2025-01-01
3937,10046,Wrong Product,2025-01-01
3938,99551,No Longer Needed,2025-01-01
3939,23862,Late Delivery,2025-01-01
3940,84436,Defective,2025-01-01
3941,78518,Late Delivery,2025-01-01
3942,58983,Late Delivery,2025-01-01
3943,78958,Defective,2025-01-01
3944,93226,Wrong Product,2025-01-01
3945,1481,Late Delivery,2025-01-01
3946,42215,No Longer Needed,2025-01-01
3947,19777,Damaged,2025-01-01
3948,38626,Damaged,2025-01-01
3949,46495,Late Delivery,2025-01-01
3950,27749,Damaged,2025-01-01
3951,93329,Late Delivery,2025-01-01
3952,44322,No Longer Needed,2025-01-01
3953,75262,Wrong Product,2025-01-01
3954,40886,Wrong Product,2025-01-01
3955,8265,No Longer Needed,2025-01-01
3956,22139,Damaged,2025-01-01
3957,84034,Wrong Product,2025-01-01
3958,55718,No Longer Needed,2025-01-01
3959,34253,Defective,2025-01-01
3960,11778,Late Delivery,2025-01-01
3961,48978,Wrong Product,2025-01-01
3962,42963,Defective,2025-01-01
3963,29171,No Longer Needed,2025-01-01
3964,41381,Damaged,2025-01-01
3965,74622,Defective,2025-01-01
3966,85964,Wrong Product,2025-01-01
3967,43254,No Longer Needed,2025-01-01
3968,53089,Wrong Product,2025-01-01
3969,37177,Defective,2025-01-01
3970,70192,Defective,2025-01-01
3971,67336,Defective,2025-01-01
3972,46604,No Longer Needed,2025-01-01
3973,44146,Damaged,2025-01-01
3974,30864,No Longer Needed,2025-01-01
3975,64314,Defective,2025-01-01
3976,81179,Late Delivery,2025-01-01
3977,19008,Wrong Product,2025-01-01
3978,41869,Wrong Product,2025-01-01
3979,3712,Damaged,2025-01-01
3980,70631,Defective,2025-01-01
3981,55876,Late Delivery,2025-01-01
3982,91214,No Longer Needed,2025-01-01
3983,14378,Wrong Product,2025-01-01
3984,14410,Defective,2025-01-01
3985,2399,Late Delivery,2025-01-01
3986,60970,Wrong Product,2025-01-01
3987,30266,Wrong Product,2025-01-01
3988,98884,Damaged,2025-01-01
3989,81756,No Longer Needed,2025-01-01
3990,67977,Defective,2025-01-01
3991,93291,Damaged,2025-01-01
3992,44091,Damaged,2025-01-01
3993,89956,Defective,2025-01-01
3994,64064,No Longer Needed,2025-01-01
3995,12322,Damaged,2025-01-01
3996,4609,Damaged,2025-01-01
3997,90059,Late Delivery,2025-01-01
3998,79950,Defective,2025-01-01
3999,55954,Damaged,2025-01-01
4000,98246,Wrong Product,2025-01-01
4001,80075,Wrong Product,2025-01-01
4002,83511,Wrong Product,2025-01-01
4003,17031,Wrong Product,2025-01-01
4004,92434,No Longer Needed,2025-01-01
4005,27344,Late Delivery,2025-01-01
4006,11760,Damaged,2025-01-01
4007,42356,Wrong Product,2025-01-01
4008,21701,Damaged,2025-01-01
4009,44663,Late Delivery,2025-01-01
4010,80331,No Longer Needed,2025-01-01
4011,39390,Damaged,2025-01-01
4012,49329,Late Delivery,2025-01-01
4013,69734,Wrong Product,2025-01-01
4014,87845,Late Delivery,2025-01-01
4015,34464,Wrong Product,2025-01-01
4016,46657,Defective,2025-01-01
4017,25109,Defective,2025-01-01
4018,26813,Late Delivery,2025-01-01
4019,80802,Late Delivery,2025-01-01
4020,17472,Wrong Product,2025-01-01
4021,90804,No Longer Needed,2025-01-01
4022,45235,Wrong Product,2025-01-01
4023,59789,Damaged,2025-01-01
4024,26084,Defective,2025-01-01
4025,8649,Late Delivery,2025-01-01
4026,81705,Late Delivery,2025-01-01
4027,56107,Damaged,2025-01-01
4028,83984,Damaged,2025-01-01
4029,26576,Damaged,2025-01-01
4030,64897,Defective,2025-01-01
4031,18272,No Longer Needed,2025-01-01
4032,14071,Defective,2025-01-01
4033,6092,Late Delivery,2025-01-01
4034,48213,No Longer Needed,2025-01-01
4035,6271,Defective,2025-01-01
4036,74154,Wrong Product,2025-01-01
4037,69383,Damaged,2025-01-01
4038,83231,No Longer Needed,2025-01-01
4039,36077,Late Delivery,2025-01-01
4040,10407,Defective,2025-01-01
4041,74054,Damaged,2025-01-01
4042,58550,No Longer Needed,2025-01-01
4043,76940,Defective,2025-01-01
4044,1222,Defective,2025-01-01
4045,86626,Defective,2025-01-01
4046,61813,Late Delivery,2025-01-01
4047,2772,Damaged,2025-01-01
4048,32621,Wrong Product,2025-01-01
4049,5325,Defective,2025-01-01
4050,72860,No Longer Needed,2025-01-01
4051,60272,Wrong Product,2025-01-01
4052,4689,Late Delivery,2025-01-01
4053,80513,No Longer Needed,2025-01-01
4054,24501,Damaged,2025-01-01
4055,61516,Damaged,2025-01-01
4056,61450,No Longer Needed,2025-01-01
4057,75106,No Longer Needed,2025-01-01
4058,97355,Damaged,2025-01-01
4059,52709,Wrong Product,2025-01-01
4060,29355,No Longer Needed,2025-01-01
4061,63810,Damaged,2025-01-01
4062,68842,Late Delivery,2025-01-01
4063,42351,Late Delivery,2025-01-01
4064,43151,Late Delivery,2025-01-01
4065,64022,Defective,2025-01-01
4066,39570,Wrong Product,2025-01-01
4067,51630,Late Delivery,2025-01-01
4068,4907,Damaged,2025-01-01
4069,61499,No Longer Needed,2025-01-01
4070,74097,No Longer Needed,2025-01-01
4071,19213,Wrong Product,2025-01-01
4072,55994,Late Delivery,2025-01-01
4073,69224,Damaged,2025-01-01
4074,31410,Defective,2025-01-01
4075,60959,Wrong Product,2025-01-01
4076,83085,No Longer Needed,2025-01-01
4077,26934,No Longer Needed,2025-01-01
4078,11944,Wrong Product,2025-01-01
4079,36876,Wrong Product,2025-01-01
4080,48716,Wrong Product,2025-01-01
4081,25585,Defective,2025-01-01
4082,5344,No Longer Needed,2025-01-01
4083,22794,Late Delivery,2025-01-01
4084,17064,Defective,2025-01-01
4085,8286,Wrong Product,2025-01-01
4086,33660,Late Delivery,2025-01-01
4087,77629,Wrong Product,2025-01-01
4088,62567,Damaged,2025-01-01
4089,8867,Wrong Product,2025-01-01
4090,17563,Wrong Product,2025-01-01
4091,16822,Late Delivery,2025-01-01
4092,17789,No Longer Needed,2025-01-01
4093,15352,Late Delivery,2025-01-01
4094,9544,Defective,2025-01-01
4095,56425,Wrong Product,2025-01-01
4096,67575,Defective,2025-01-01
4097,21378,Late Delivery,2025-01-01
4098,16673,No Longer Needed,2025-01-01
4099,93410,Damaged,2025-01-01
4100,98384,Damaged,2025-01-01
4101,56835,No Longer Needed,2025-01-01
4102,25846,Wrong Product,2025-01-01
4103,1256,Late Delivery,2025-01-01
4104,29413,Damaged,2025-01-01
4105,91734,Wrong Product,2025-01-01
4106,31756,No Longer Needed,2025-01-01
4107,25446,Defective,2025-01-01
4108,8691,Damaged,2025-01-01
4109,21339,Wrong Product,2025-01-01
4110,4940,Late Delivery,2025-01-01
4111,91255,Damaged,2025-01-01
4112,98433,Wrong Product,2025-01-01
4113,5170,Wrong Product,2025-01-01
4114,35708,No Longer Needed,2025-01-01
4115,56545,Late Delivery,2025-01-01
4116,40258,Defective,2025-01-01
4117,30171,Damaged,2025-01-01
4118,25860,Late Delivery,2025-01-01
4119,8732,No Longer Needed,2025-01-01
4120,69377,Late Delivery,2025-01-01
4121,93615,Wrong Product,2025-01-01
4122,37454,Wrong Product,2025-01-01
4123,94098,Wrong Product,2025-01-01
4124,36074,Late Delivery,2025-01-01
4125,18103,Damaged,2025-01-01
4126,18216,Wrong Product,2025-01-01
4127,88705,Damaged,2025-01-01
4128,20001,Defective,2025-01-01
4129,9563,Damaged,2025-01-01
4130,68321,Wrong Product,2025-01-01
4131,16523,Late Delivery,2025-01-01
4132,34718,Damaged,2025-01-01
4133,89753,Defective,2025-01-01
4134,8257,Late Delivery,2025-01-01
4135,29568,Wrong Product,2025-01-01
4136,29641,Wrong Product,2025-01-01
4137,25183,Wrong Product,2025-01-01
4138,45749,Damaged,2025-01-01
4139,53570,No Longer Needed,2025-01-01
4140,78311,Wrong Product,2025-01-01
4141,51111,No Longer Needed,2025-01-01
4142,66766,Damaged,2025-01-01
4143,35346,Wrong Product,2025-01-01
4144,83020,Defective,2025-01-01
4145,2041,Defective,2025-01-01
4146,43292,Damaged,2025-01-01
4147,3310,Late Delivery,2025-01-01
4148,75344,Defective,2025-01-01
4149,63299,Wrong Product,2025-01-01
4150,97160,No Longer Needed,2025-01-01
4151,28608,Damaged,2025-01-01
4152,34922,Defective,2025-01-01
4153,51648,Late Delivery,2025-01-01
4154,69227,No Longer Needed,2025-01-01
4155,50006,Late Delivery,2025-01-01
4156,67423,Damaged,2025-01-01
4157,54202,Late Delivery,2025-01-01
4158,28293,Wrong Product,2025-01-01
4159,15436,Wrong Product,2025-01-01
4160,79407,Wrong Product,2025-01-01
4161,81187,Late Delivery,2025-01-01
4162,45944,Wrong Product,2025-01-01
4163,95986,Wrong Product,2025-01-01
4164,4780,Damaged,2025-01-01
4165,19909,Damaged,2025-01-01
4166,21599,Damaged,2025-01-01
4167,20476,Late Delivery,2025-01-01
4168,7885,No Longer Needed,2025-01-01
4169,19212,Late Delivery,2025-01-01
4170,77891,Damaged,2025-01-01
4171,28179,Wrong Product,2025-01-01
4172,15563,Damaged,2025-01-01
4173,2448,Damaged,2025-01-01
4174,93641,Late Delivery,2025-01-01
4175,19102,Late Delivery,2025-01-01
4176,26974,Defective,2025-01-01
4177,78831,No Longer Needed,2025-01-01
4178,88549,No Longer Needed,2025-01-01
4179,51337,Damaged,2025-01-01
4180,82819,Wrong Product,2025-01-01
4181,39683,Defective,2025-01-01
4182,44580,Late Delivery,2025-01-01
4183,49199,Late Delivery,2025-01-01
4184,58874,Wrong Product,2025-01-01
4185,74465,Wrong Product,2025-01-01
4186,83042,No Longer Needed,2025-01-01
4187,11097,Damaged,2025-01-01
4188,89028,Damaged,2025-01-01
4189,83747,Wrong Product,2025-01-01
4190,93727,Defective,2025-01-01
4191,73364,Damaged,2025-01-01
4192,63891,Defective,2025-01-01
4193,2063,No Longer Needed,2025-01-01
4194,26736,Late Delivery,2025-01-01
4195,82365,Damaged,2025-01-01
4196,28615,Defective,2025-01-01
4197,94798,Late Delivery,2025-01-01
4198,62036,Late Delivery,2025-01-01
4199,83950,Late Delivery,2025-01-01
4200,56136,Wrong Product,2025-01-01
4201,90534,Defective,2025-01-01
4202,73792,Defective,2025-01-01
4203,21568,Defective,2025-01-01
4204,95466,Late Delivery,2025-01-01
4205,48971,No Longer Needed,2025-01-01
4206,64616,Defective,2025-01-01
4207,64751,No Longer Needed,2025-01-01
4208,9909,No Longer Needed,2025-01-01
4209,8230,Late Delivery,2025-01-01
4210,35124,Damaged,2025-01-01
4211,77177,No Longer Needed,2025-01-01
4212,11061,Late Delivery,2025-01-01
4213,88399,No Longer Needed,2025-01-01
4214,2541,Defective,2025-01-01
4215,73365,Defective,2025-01-01
4216,36352,Late Delivery,2025-01-01
4217,97652,Damaged,2025-01-01
4218,21078,Wrong Product,2025-01-01
4219,47538,Defective,2025-01-01
4220,29277,Late Delivery,2025-01-01
4221,35681,Late Delivery,2025-01-01
4222,10851,Damaged,2025-01-01
4223,95625,Late Delivery,2025-01-01
4224,84629,Wrong Product,2025-01-01
4225,3892,Late Delivery,2025-01-01
4226,91297,Late Delivery,2025-01-01
4227,41804,Wrong Product,2025-01-01
4228,84339,Wrong Product,2025-01-01
4229,41419,No Longer Needed,2025-01-01
4230,36879,Wrong Product,2025-01-01
4231,73945,No Longer Needed,2025-01-01
4232,2299,Wrong Product,2025-01-01
4233,20353,Defective,2025-01-01
4234,37319,Defective,2025-01-01
4235,15183,Wrong Product,2025-01-01
4236,70683,Late Delivery,2025-01-01
4237,95978,No Longer Needed,2025-01-01
4238,92588,Defective,2025-01-01
4239,67269,Late Delivery,2025-01-01
4240,10763,Wrong Product,2025-01-01
4241,84928,Damaged,2025-01-01
4242,97456,No Longer Needed,2025-01-01
4243,47957,Wrong Product,2025-01-01
4244,76514,Late Delivery,2025-01-01
4245,93443,Damaged,2025-01-01
4246,40468,Defective,2025-01-01
4247,32494,Late Delivery,2025-01-01
4248,39991,Damaged,2025-01-01
4249,56016,Damaged,2025-01-01
4250,88643,No Longer Needed,2025-01-01
4251,9102,Damaged,2025-01-01
4252,21895,Wrong Product,2025-01-01
4253,64198,No Longer Needed,2025-01-01
4254,97560,Wrong Product,2025-01-01
4255,6167,Damaged,2025-01-01
4256,5541,Late Delivery,2025-01-01
4257,21711,Damaged,2025-01-01
4258,23073,Defective,2025-01-01
4259,67124,Wrong Product,2025-01-01
4260,74731,Damaged,2025-01-01
4261,66637,No Longer Needed,2025-01-01
4262,2714,Wrong Product,2025-01-01
4263,7618,No Longer Needed,2025-01-01
4264,71322,Wrong Product,2025-01-01
4265,17610,Late Delivery,2025-01-01
4266,1177,Wrong Product,2025-01-01
4267,55807,No Longer Needed,2025-01-01
4268,4338,Damaged,2025-01-01
4269,23294,Late Delivery,2025-01-01
4270,60719,Damaged,2025-01-01
4271,15040,Defective,2025-01-01
4272,46289,Late Delivery,2025-01-01
4273,31293,Late Delivery,2025-01-01
4274,40360,Damaged,2025-01-01
4275,41718,Wrong Product,2025-01-01
4276,65883,Defective,2025-01-01
4277,82681,No Longer Needed,2025-01-01
4278,95000,Damaged,2025-01-01
4279,57058,Damaged,2025-01-01
4280,63777,Defective,2025-01-01
4281,51279,Damaged,2025-01-01
4282,72337,Wrong Product,2025-01-01
4283,60055,Wrong Product,2025-01-01
4284,16603,Damaged,2025-01-01
4285,68512,Defective,2025-01-01
4286,94400,No Longer Needed,2025-01-01
4287,70437,No Longer Needed,2025-01-01
4288,51528,Defective,2025-01-01
4289,26730,Late Delivery,2025-01-01
4290,25149,Damaged,2025-01-01
4291,5563,Defective,2025-01-01
4292,3242,Damaged,2025-01-01
4293,86376,Defective,2025-01-01
4294,34353,Defective,2025-01-01
4295,843,Damaged,2025-01-01
4296,11294,Late Delivery,2025-01-01
4297,97487,Late Delivery,2025-01-01
4298,38698,Late Delivery,2025-01-01
4299,10551,No Longer Needed,2025-01-01
4300,14608,Wrong Product,2025-01-01
4301,77474,Wrong Product,2025-01-01
4302,41676,Defective,2025-01-01
4303,65466,Damaged,2025-01-01
4304,71889,Damaged,2025-01-01
4305,80828,No Longer Needed,2025-01-01
4306,30964,Defective,2025-01-01
4307,25803,Late Delivery,2025-01-01
4308,57144,Late Delivery,2025-01-01
4309,29930,Late Delivery,2025-01-01
4310,58562,Defective,2025-01-01
4311,75209,Damaged,2025-01-01
4312,88425,No Longer Needed,2025-01-01
4313,86847,Damaged,2025-01-01
4314,56603,Wrong Product,2025-01-01
4315,35544,No Longer Needed,2025-01-01
4316,8971,No Longer Needed,2025-01-01
4317,68936,Damaged,2025-01-01
4318,3017,Defective,2025-01-01
4319,75370,Late Delivery,2025-01-01
4320,98432,Damaged,2025-01-01
4321,38686,Defective,2025-01-01
4322,71798,No Longer Needed,2025-01-01
4323,93787,Wrong Product,2025-01-01
4324,60004,No Longer Needed,2025-01-01
4325,79503,Damaged,2025-01-01
4326,11200,Late Delivery,2025-01-01
4327,38071,Wrong Product,2025-01-01
4328,74759,Wrong Product,2025-01-01
4329,47988,Late Delivery,2025-01-01
4330,76666,Defective,2025-01-01
4331,10889,Late Delivery,2025-01-01
4332,22108,Defective,2025-01-01
4333,96161,Late Delivery,2025-01-01
4334,22810,Damaged,2025-01-01
4335,33430,Wrong Product,2025-01-01
4336,77427,Damaged,2025-01-01
4337,69760,Damaged,2025-01-01
4338,21261,Damaged,2025-01-01
4339,77786,No Longer Needed,2025-01-01
4340,17948,Late Delivery,2025-01-01
4341,89705,No Longer Needed,2025-01-01
4342,64766,Damaged,2025-01-01
4343,45036,Late Delivery,2025-01-01
4344,35641,Late Delivery,2025-01-01
4345,51440,Damaged,2025-01-01
4346,39146,Wrong Product,2025-01-01
4347,53651,Damaged,2025-01-01
4348,65862,Late Delivery,2025-01-01
4349,69481,Defective,2025-01-01
4350,11688,Damaged,2025-01-01
4351,18906,Late Delivery,2025-01-01
4352,38162,Late Delivery,2025-01-01
4353,70453,No Longer Needed,2025-01-01
4354,82307,Late Delivery,2025-01-01
4355,26092,Damaged,2025-01-01
4356,51406,Wrong Product,2025-01-01
4357,17809,Late Delivery,2025-01-01
4358,55155,Late Delivery,2025-01-01
4359,22655,Wrong Product,2025-01-01
4360,1739,Late Delivery,2025-01-01
4361,7117,Late Delivery,2025-01-01
4362,33025,No Longer Needed,2025-01-01
4363,25327,Damaged,2025-01-01
4364,99359,Defective,2025-01-01
4365,50475,Damaged,2025-01-01
4366,98911,Wrong Product,2025-01-01
4367,5099,Damaged,2025-01-01
4368,14772,No Longer Needed,2025-01-01
4369,23157,Damaged,2025-01-01
4370,94257,Damaged,2025-01-01
4371,57100,Defective,2025-01-01
4372,65339,Late Delivery,2025-01-01
4373,39640,Wrong Product,2025-01-01
4374,54612,Wrong Product,2025-01-01
4375,30968,Late Delivery,2025-01-01
4376,34252,No Longer Needed,2025-01-01
4377,80497,Late Delivery,2025-01-01
4378,79087,No Longer Needed,2025-01-01
4379,84670,Wrong Product,2025-01-01
4380,3822,No Longer Needed,2025-01-01
4381,25895,No Longer Needed,2025-01-01
4382,82762,No Longer Needed,2025-01-01
4383,94301,No Longer Needed,2025-01-01
4384,47175,Defective,2025-01-01
4385,96803,Late Delivery,2025-01-01
4386,93939,Late Delivery,2025-01-01
4387,11637,No Longer Needed,2025-01-01
4388,12770,Defective,2025-01-01
4389,90100,Late Delivery,2025-01-01
4390,52857,No Longer Needed,2025-01-01
4391,27480,Defective,2025-01-01
4392,29935,Wrong Product,2025-01-01
4393,84645,Defective,2025-01-01
4394,33042,Wrong Product,2025-01-01
4395,99730,Defective,2025-01-01
4396,32150,Defective,2025-01-01
4397,50639,Defective,2025-01-01
4398,73294,Late Delivery,2025-01-01
4399,41721,Late Delivery,2025-01-01
4400,19041,Wrong Product,2025-01-01
4401,17137,Late Delivery,2025-01-01
4402,48819,Damaged,2025-01-01
4403,17716,Defective,2025-01-01
4404,16413,Defective,2025-01-01
4405,62201,Defective,2025-01-01
4406,98500,Wrong Product,2025-01-01
4407,32115,Late Delivery,2025-01-01
4408,59136,No Longer Needed,2025-01-01
4409,69794,No Longer Needed,2025-01-01
4410,79854,No Longer Needed,2025-01-01
4411,76992,No Longer Needed,2025-01-01
4412,11714,Defective,2025-01-01
4413,44304,Damaged,2025-01-01
4414,103,Wrong Product,2025-01-01
4415,3338,Late Delivery,2025-01-01
4416,2514,Damaged,2025-01-01
4417,48273,No Longer Needed,2025-01-01
4418,65584,Defective,2025-01-01
4419,64541,Defective,2025-01-01
4420,79074,Wrong Product,2025-01-01
4421,42243,Defective,2025-01-01
4422,54789,Wrong Product,2025-01-01
4423,33297,Late Delivery,2025-01-01
4424,23918,Damaged,2025-01-01
4425,91608,Late Delivery,2025-01-01
